date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:02	36305/36305	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:56:56%20GMT	https://www.inversebible.org/cov12-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov12-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:03	39810/39810	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:56:57%20GMT	https://www.inversebible.org/cov12-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov12-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:04	39403/39403	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:56:58%20GMT	https://www.inversebible.org/cov12-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov12-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:05	36499/36499	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:56:59%20GMT	https://www.inversebible.org/cov12-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov12-8.html	(from https://www.inversebible.org/site-map-inverse)
12:57:06	259351/259351	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:00%20GMT	https://www.inversebible.org/cov13	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13.html	(from https://www.inversebible.org/site-map-inverse)
12:57:07	39309/39309	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:01%20GMT	https://www.inversebible.org/cov13-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-1.html	(from https://www.inversebible.org/site-map-inverse)
12:57:08	36145/36145	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:03%20GMT	https://www.inversebible.org/cov13-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-2.html	(from https://www.inversebible.org/site-map-inverse)
12:57:10	39915/39915	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:04%20GMT	https://www.inversebible.org/cov13-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-3.html	(from https://www.inversebible.org/site-map-inverse)
12:57:11	39889/39889	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:05%20GMT	https://www.inversebible.org/cov13-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-4.html	(from https://www.inversebible.org/site-map-inverse)
12:57:12	36257/36257	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:06%20GMT	https://www.inversebible.org/cov13-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:13	39455/39455	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:07%20GMT	https://www.inversebible.org/cov13-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:14	40959/40959	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:08%20GMT	https://www.inversebible.org/cov13-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:14	36601/36601	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:09%20GMT	https://www.inversebible.org/cov13-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/cov13-8.html	(from https://www.inversebible.org/site-map-inverse)
12:57:16	147129/147129	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:10%20GMT	https://www.inversebible.org/sex	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex.html	(from https://www.inversebible.org/site-map-inverse)
12:57:17	40317/40317	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:11%20GMT	https://www.inversebible.org/sexintro	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sexintro.html	(from https://www.inversebible.org/site-map-inverse)
12:57:17	163864/163864	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:11%20GMT	https://www.inversebible.org/sex01	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01.html	(from https://www.inversebible.org/site-map-inverse)
12:57:18	38506/38506	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:12%20GMT	https://www.inversebible.org/sex01-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-1.html	(from https://www.inversebible.org/site-map-inverse)
12:57:20	36091/36091	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:14%20GMT	https://www.inversebible.org/sex01-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-2.html	(from https://www.inversebible.org/site-map-inverse)
12:57:21	39837/39837	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:15%20GMT	https://www.inversebible.org/sex01-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-3.html	(from https://www.inversebible.org/site-map-inverse)
12:57:22	38931/38931	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:16%20GMT	https://www.inversebible.org/sex01-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-4.html	(from https://www.inversebible.org/site-map-inverse)
12:57:23	36275/36275	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:17%20GMT	https://www.inversebible.org/sex01-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:24	38150/38150	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:18%20GMT	https://www.inversebible.org/sex01-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:25	39287/39287	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:20%20GMT	https://www.inversebible.org/sex01-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:27	36853/36853	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:21%20GMT	https://www.inversebible.org/sex01-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex01-8.html	(from https://www.inversebible.org/site-map-inverse)
12:57:28	157894/157894	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:22%20GMT	https://www.inversebible.org/sex02	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02.html	(from https://www.inversebible.org/site-map-inverse)
12:57:29	37551/37551	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:24%20GMT	https://www.inversebible.org/sex02-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-1.html	(from https://www.inversebible.org/site-map-inverse)
12:57:30	36143/36143	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:24%20GMT	https://www.inversebible.org/sex02-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-2.html	(from https://www.inversebible.org/site-map-inverse)
12:57:31	38322/38322	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:26%20GMT	https://www.inversebible.org/sex02-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-3.html	(from https://www.inversebible.org/site-map-inverse)
12:57:33	38685/38685	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:27%20GMT	https://www.inversebible.org/sex02-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-4.html	(from https://www.inversebible.org/site-map-inverse)
12:57:34	36174/36174	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:28%20GMT	https://www.inversebible.org/sex02-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:35	39396/39396	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:29%20GMT	https://www.inversebible.org/sex02-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:36	39091/39091	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:30%20GMT	https://www.inversebible.org/sex02-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:37	36713/36713	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:31%20GMT	https://www.inversebible.org/sex02-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex02-8.html	(from https://www.inversebible.org/site-map-inverse)
12:57:38	209097/209097	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:33%20GMT	https://www.inversebible.org/sex03	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03.html	(from https://www.inversebible.org/site-map-inverse)
12:57:40	82457/82457	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:34%20GMT	https://www.inversebible.org/sex03-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-1.html	(from https://www.inversebible.org/site-map-inverse)
12:57:41	36113/36113	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:35%20GMT	https://www.inversebible.org/sex03-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-2.html	(from https://www.inversebible.org/site-map-inverse)
12:57:42	41017/41017	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:36%20GMT	https://www.inversebible.org/sex03-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-3.html	(from https://www.inversebible.org/site-map-inverse)
12:57:43	39272/39272	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:37%20GMT	https://www.inversebible.org/sex03-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-4.html	(from https://www.inversebible.org/site-map-inverse)
12:57:44	36405/36405	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:38%20GMT	https://www.inversebible.org/sex03-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:44	39544/39544	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:39%20GMT	https://www.inversebible.org/sex03-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:45	39824/39824	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:40%20GMT	https://www.inversebible.org/sex03-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:47	36660/36660	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:41%20GMT	https://www.inversebible.org/sex03-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex03-8.html	(from https://www.inversebible.org/site-map-inverse)
12:57:48	165172/165172	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:42%20GMT	https://www.inversebible.org/sex04	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04.html	(from https://www.inversebible.org/site-map-inverse)
12:57:49	38533/38533	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:43%20GMT	https://www.inversebible.org/sex04-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-1.html	(from https://www.inversebible.org/site-map-inverse)
12:57:50	36162/36162	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:44%20GMT	https://www.inversebible.org/sex04-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-2.html	(from https://www.inversebible.org/site-map-inverse)
12:57:52	38649/38649	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:46%20GMT	https://www.inversebible.org/sex04-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-3.html	(from https://www.inversebible.org/site-map-inverse)
12:57:53	39102/39102	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:47%20GMT	https://www.inversebible.org/sex04-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-4.html	(from https://www.inversebible.org/site-map-inverse)
12:57:54	36199/36199	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:48%20GMT	https://www.inversebible.org/sex04-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-5.html	(from https://www.inversebible.org/site-map-inverse)
12:57:55	39086/39086	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:50%20GMT	https://www.inversebible.org/sex04-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-6.html	(from https://www.inversebible.org/site-map-inverse)
12:57:57	39115/39115	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:51%20GMT	https://www.inversebible.org/sex04-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-7.html	(from https://www.inversebible.org/site-map-inverse)
12:57:58	36507/36507	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:52%20GMT	https://www.inversebible.org/sex04-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex04-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:00	160875/160875	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:54%20GMT	https://www.inversebible.org/sex05	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05.html	(from https://www.inversebible.org/site-map-inverse)
12:58:01	39117/39117	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:55%20GMT	https://www.inversebible.org/sex05-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:03	36169/36169	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:57%20GMT	https://www.inversebible.org/sex05-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:04	39982/39982	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:58%20GMT	https://www.inversebible.org/sex05-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:05	39332/39332	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:57:59%20GMT	https://www.inversebible.org/sex05-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-4.html	(from https://www.inversebible.org/site-map-inverse)
12:58:06	36265/36265	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:01%20GMT	https://www.inversebible.org/sex05-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-5.html	(from https://www.inversebible.org/site-map-inverse)
12:58:07	38697/38697	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:01%20GMT	https://www.inversebible.org/sex05-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-6.html	(from https://www.inversebible.org/site-map-inverse)
12:58:08	39225/39225	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:02%20GMT	https://www.inversebible.org/sex05-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-7.html	(from https://www.inversebible.org/site-map-inverse)
12:58:09	36502/36502	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:04%20GMT	https://www.inversebible.org/sex05-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex05-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:10	166505/166505	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:05%20GMT	https://www.inversebible.org/sex06	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06.html	(from https://www.inversebible.org/site-map-inverse)
12:58:12	39146/39146	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:06%20GMT	https://www.inversebible.org/sex06-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:13	36104/36104	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:07%20GMT	https://www.inversebible.org/sex06-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:14	40048/40048	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:08%20GMT	https://www.inversebible.org/sex06-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:15	41126/41126	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:09%20GMT	https://www.inversebible.org/sex06-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-4.html	(from https://www.inversebible.org/site-map-inverse)
12:58:16	36202/36202	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:10%20GMT	https://www.inversebible.org/sex06-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-5.html	(from https://www.inversebible.org/site-map-inverse)
12:58:18	39660/39660	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:11%20GMT	https://www.inversebible.org/sex06-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-6.html	(from https://www.inversebible.org/site-map-inverse)
12:58:19	42277/42277	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:13%20GMT	https://www.inversebible.org/sex06-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-7.html	(from https://www.inversebible.org/site-map-inverse)
12:58:20	36678/36678	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:14%20GMT	https://www.inversebible.org/sex06-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex06-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:22	166226/166226	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:16%20GMT	https://www.inversebible.org/sex07	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07.html	(from https://www.inversebible.org/site-map-inverse)
12:58:23	38182/38182	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:17%20GMT	https://www.inversebible.org/sex07-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:24	36098/36098	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:18%20GMT	https://www.inversebible.org/sex07-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:25	40777/40777	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:19%20GMT	https://www.inversebible.org/sex07-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:26	39858/39858	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:20%20GMT	https://www.inversebible.org/sex07-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-4.html	(from https://www.inversebible.org/site-map-inverse)
12:58:27	36241/36241	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:21%20GMT	https://www.inversebible.org/sex07-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-5.html	(from https://www.inversebible.org/site-map-inverse)
12:58:28	40091/40091	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:22%20GMT	https://www.inversebible.org/sex07-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-6.html	(from https://www.inversebible.org/site-map-inverse)
12:58:28	39203/39203	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:23%20GMT	https://www.inversebible.org/sex07-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-7.html	(from https://www.inversebible.org/site-map-inverse)
12:58:30	36501/36501	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:24%20GMT	https://www.inversebible.org/sex07-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex07-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:31	170519/170519	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:25%20GMT	https://www.inversebible.org/sex08	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08.html	(from https://www.inversebible.org/site-map-inverse)
12:58:32	39445/39445	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:26%20GMT	https://www.inversebible.org/sex08-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:33	36149/36149	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:28%20GMT	https://www.inversebible.org/sex08-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:35	38480/38480	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:29%20GMT	https://www.inversebible.org/sex08-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:36	39513/39513	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:30%20GMT	https://www.inversebible.org/sex08-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-4.html	(from https://www.inversebible.org/site-map-inverse)
12:58:37	36286/36286	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:31%20GMT	https://www.inversebible.org/sex08-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-5.html	(from https://www.inversebible.org/site-map-inverse)
12:58:38	41436/41436	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:32%20GMT	https://www.inversebible.org/sex08-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-6.html	(from https://www.inversebible.org/site-map-inverse)
12:58:39	40388/40388	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:33%20GMT	https://www.inversebible.org/sex08-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-7.html	(from https://www.inversebible.org/site-map-inverse)
12:58:40	36584/36584	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:34%20GMT	https://www.inversebible.org/sex08-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex08-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:42	164855/164855	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:36%20GMT	https://www.inversebible.org/sex09	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09.html	(from https://www.inversebible.org/site-map-inverse)
12:58:43	38838/38838	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:37%20GMT	https://www.inversebible.org/sex09-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:44	36090/36090	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:39%20GMT	https://www.inversebible.org/sex09-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:45	39882/39882	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:39%20GMT	https://www.inversebible.org/sex09-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:46	40229/40229	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:40%20GMT	https://www.inversebible.org/sex09-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-4.html	(from https://www.inversebible.org/site-map-inverse)
12:58:47	36219/36219	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:41%20GMT	https://www.inversebible.org/sex09-5	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-5.html	(from https://www.inversebible.org/site-map-inverse)
12:58:48	39044/39044	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:42%20GMT	https://www.inversebible.org/sex09-6	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-6.html	(from https://www.inversebible.org/site-map-inverse)
12:58:49	41206/41206	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:43%20GMT	https://www.inversebible.org/sex09-7	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-7.html	(from https://www.inversebible.org/site-map-inverse)
12:58:50	36497/36497	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:44%20GMT	https://www.inversebible.org/sex09-8	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex09-8.html	(from https://www.inversebible.org/site-map-inverse)
12:58:51	163328/163328	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:45%20GMT	https://www.inversebible.org/sex10	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex10.html	(from https://www.inversebible.org/site-map-inverse)
12:58:52	37651/37651	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:46%20GMT	https://www.inversebible.org/sex10-1	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex10-1.html	(from https://www.inversebible.org/site-map-inverse)
12:58:53	36226/36226	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:47%20GMT	https://www.inversebible.org/sex10-2	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex10-2.html	(from https://www.inversebible.org/site-map-inverse)
12:58:55	39621/39621	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:49%20GMT	https://www.inversebible.org/sex10-3	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex10-3.html	(from https://www.inversebible.org/site-map-inverse)
12:58:56	39341/39341	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2019:58:50%20GMT	https://www.inversebible.org/sex10-4	C:/My%20Web%20Sites/seventh-column/www.inversebible.org/sex10-4.html	(from https://www.inversebible.org/site-map-inverse)
